,nextcube,v54,v70,v104,v114,v32,v102_prime,v62,i12,v82_prime,v74_prime,v86,v64,v46,v56,v50_prime,v42,v68_prime,v52_prime,v86_prime,v28_prime,i8,v94_prime,v26,v26_prime,v58,v42_prime,v98,v110,v68,v106_prime,v110_prime,v34,v28,v40_prime,v62_prime,v100,v98_prime,v60_prime,v94,v46_prime,v84_prime,v114_prime,v38_prime,i4,v54_prime,i18,v80_prime,v88_prime,v56_prime,v112,v74,v102,v92_prime,v72,v30_prime,v90_prime,v36_prime,i24,v100_prime,v90,i20,v76,v44,v48,v96_prime,v104_prime,v50,v84,i14,v78_prime,i2,v82,v66,v78,v64_prime,v30,v70_prime,v108,v112_prime,v96,v108_prime,v36,i16,v34_prime,v92,v38,v32_prime,v52,v76_prime,v58_prime,v72_prime,v44_prime,v66_prime,v106,v60,i10,i6,v88,v40,v48_prime,i22,v80
248,texas.two_proc^5.E_248.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
249,texas.two_proc^5.E_249.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
250,texas.two_proc^5.E_250.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
251,texas.two_proc^5.E_251.smt2,1,1,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,0.0,0.0
252,texas.two_proc^5.E_252.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
253,texas.two_proc^5.E_253.smt2,1,0,1,0,0,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,1,1.0,1,1,1,1,0.0,1,1,1,1,1,1,1,0.0,1.0,1.0,1,1,1.0,1.0
254,texas.two_proc^5.E_254.smt2,1,0,0,0,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,1.0,1,0,1,0.0,1,0,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
255,texas.two_proc^5.E_255.smt2,1,0,0,0,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,0,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,0,1,0.0,1,0,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
256,texas.two_proc^5.E_256.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,0.0
257,texas.two_proc^5.E_257.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
258,texas.two_proc^5.E_258.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,0.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,0.0,0,0,1.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,1.0,1.0
259,texas.two_proc^5.E_259.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,0.0,0,1,1.0,1.0
260,texas.two_proc^5.E_260.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,0,0.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
261,texas.two_proc^5.E_261.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
262,texas.two_proc^5.E_262.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
263,texas.two_proc^5.E_263.smt2,0,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
264,texas.two_proc^5.E_264.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,0,0.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
265,texas.two_proc^5.E_265.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,0.0,0,0,0.0,1,1,0.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,0.0,1.0
266,texas.two_proc^5.E_266.smt2,0,0,0,0,0,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,0.0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,0.0,1.0,1.0,0,1,1.0,0.0
267,texas.two_proc^5.E_267.smt2,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0.0,1,1,0.0,1,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,0,0,1.0,1.0,1.0,1,1,0.0,1.0
268,texas.two_proc^5.E_268.smt2,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0.0,1,1,0.0,1,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,1,1,0.0,1.0
269,texas.two_proc^5.E_269.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
270,texas.two_proc^5.E_270.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
271,texas.two_proc^5.E_271.smt2,0,0,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0.0,1,1,1.0,1.0
272,texas.two_proc^5.E_272.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
273,texas.two_proc^5.E_273.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,0,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,1,1.0,1,1.0,0,0,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,1.0
274,texas.two_proc^5.E_274.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
275,texas.two_proc^5.E_275.smt2,1,0,1,0,0,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0
276,texas.two_proc^5.E_276.smt2,0,0,0,0,1,1,1.0,1.0,1,1,1.0,0,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,0,1.0,1,0,1,1.0,1,0,1,1,1.0,1,0,1,1,0.0,1,1,1,1,1,0,1,1.0,1.0,1.0,1,1,1.0,1.0
277,texas.two_proc^5.E_277.smt2,0,0,0,1,0,1,1.0,0.0,1,1,0.0,0,1,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,1,0.0,1,1.0,0,0,1.0,1,0,1,0.0,1,0,1,1,0.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,0.0,0.0,0,1,1.0,1.0
278,texas.two_proc^5.E_278.smt2,0,0,0,1,1,1,1.0,1.0,1,1,0.0,0,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,0.0,1,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,1.0,1,0,1,0.0,1,0,1,1,1.0,1,0,1,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
279,texas.two_proc^5.E_279.smt2,0,0,0,1,1,1,1.0,1.0,1,1,0.0,0,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,0.0,1,0,0.0,1,1,0.0,0,1.0,1,1.0,0,0,1.0,1,0,1,0.0,1,0,1,1,1.0,1,0,1,1,0.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,0.0,1.0
280,texas.two_proc^5.E_280.smt2,1,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,1.0,1,0,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
281,texas.two_proc^5.E_281.smt2,1,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1.0,1,1.0,1,1.0,0,0,1.0,1,1,1,0.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
282,texas.two_proc^5.E_282.smt2,1,1,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1.0,0.0,0,1,0.0,0.0
283,texas.two_proc^5.E_283.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
284,texas.two_proc^5.E_284.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0.0,0,1,1.0,1.0
285,texas.two_proc^5.E_285.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,0.0,1,1,1,1,1,1,1,0.0,1.0,0.0,0,1,1.0,1.0
286,texas.two_proc^5.E_286.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,0,1.0,1,0,0.0,1,1,1.0,1,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0.0,0,1,1.0,1.0
287,texas.two_proc^5.E_287.smt2,1,1,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,0.0,0.0
288,texas.two_proc^5.E_288.smt2,1,1,0,0,1,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,1,1,0.0,1,1,0.0,1,1.0,1,1.0,1,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,1,1,0.0,1.0
289,texas.two_proc^5.E_289.smt2,1,1,0,1,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,0.0
290,texas.two_proc^5.E_290.smt2,1,1,1,0,1,1,1.0,1.0,1,1,1.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,1.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,1,1,1.0,1.0,1.0,0,1,1.0,0.0
291,texas.two_proc^5.E_291.smt2,1,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,1,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,0.0,1,0,1,1,1.0,1,1,1,1,0.0,1,1,1,1,1,1,1,0.0,1.0,0.0,1,1,1.0,1.0
292,texas.two_proc^5.E_292.smt2,0,0,1,0,0,1,1.0,1.0,1,1,1.0,1,1,0,1,1,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,1,1,0,1,1,1,1.0,1,1,0.0,1,0,1.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,1,1,1.0,1,0,1,1,1.0,1,1,1,1,0.0,1,1,1,1,1,1,1,0.0,1.0,1.0,1,1,1.0,1.0
293,texas.two_proc^5.E_293.smt2,0,0,0,1,0,1,1.0,1.0,1,1,0.0,1,1,0,1,1,1,1,1,1,1.0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0.0,1,1,0,1,1,1,1,1.0,1,0.0,1,1,1,0,0,0,1,0,1,1,1,0.0,1,0,0.0,1,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,1.0,1,0,1,0.0,1,0,1,1,1.0,1,0,1,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,1,1,1.0,1.0
294,texas.two_proc^5.E_294.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,1,1.0,1,1.0,0,0,1.0,1,0,1,0.0,1,0,1,1,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,1.0,1.0
295,texas.two_proc^5.E_295.smt2,0,0,0,0,0,1,1.0,1.0,1,1,0.0,0,0,0,1,0,1,1,1,1,1.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,1,1.0,1,1.0,0,0,1.0,1,0,1,0.0,1,0,1,0,1.0,1,0,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,0.0,0,1,0.0,1.0
296,texas.two_proc^5.E_296.smt2,1,1,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1,0,1,1,1,1,1,1.0,1,1,1.0,0,0,0.0,1,1,0.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,1.0,1,1,1,1,1,0,1,1.0,1.0,1.0,0,1,1.0,0.0
297,texas.two_proc^5.E_297.smt2,0,0,0,0,1,1,1.0,1.0,1,1,0.0,1,0,0,1,0,1,1,1,1,1.0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0.0,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0,0,1,1,1,1,1,0.0,1,0,1.0,0,0,0.0,1,1,1.0,0,1.0,1,1.0,0,1,0.0,1,1,1,0.0,1,0,1,1,1.0,1,1,0,1,0.0,1,1,1,1,1,0,1,0.0,1.0,0.0,1,1,1.0,0.0
